"국가별","항목","단위","2015. 12 월","2016. 01 월","2016. 02 월","2016. 03 월","2016. 04 월","2016. 05 월","2016. 06 월","2016. 07 월","2016. 08 월","2016. 09 월","2016. 10 월","2016. 11 월","2016. 12 월","2017. 01 월","2017. 02 월","2017. 03 월","2017. 04 월","2017. 05 월","2017. 06 월","2017. 07 월","2017. 08 월","2017. 09 월","2017. 10 월","2017. 11 월","2017. 12 월","2018. 01 월","2018. 02 월","2018. 03 월","2018. 04 월","2018. 05 월","2018. 06 월","2018. 07 월","2018. 08 월","2018. 09 월","2018. 10 월","2018. 11 월","2018. 12 월","2019. 01 월","2019. 02 월","2019. 03 월","2019. 04 월","2019. 05 월","2019. 06 월","2019. 07 월","2019. 08 월","2019. 09 월","2019. 10 월","2019. 11 월","2019. 12 월","2020. 01 월","2020. 02 월","2020. 03 월","2020. 04 월","2020. 05 월","2020. 06 월","2020. 07 월","2020. 08 월","2020. 09 월","2020. 10 월","2020. 11 월","2020. 12 월","2021. 01 월","2021. 02 월","2021. 03 월","2021. 04 월","2021. 05 월","2021. 06 월",
"가봉","USD 비율(자국화폐/US$, 기말)","Cfa Francs/US$","602.51401","600.69322","602.45867","576.15898","575.2495","588.09127","590.84579","590.26096","589.2535","587.72243","599.2664","616.79079","622.29105","609.90888","619.00255","613.56","600.14364","584.57981","574.79583","559.35619","554.72051","555.61325","563.63379","553.59693","546.94989","526.57702","537.05338","532.38942","543.05572","560.69493","562.66684","558.92723","563.00489","566.65256","579.56971","577.47777","572.88821","570.99321","574.59443","583.85136","584.73614","588.24948","576.41213","588.24948","594.3793","602.40334","588.09127","597.30195","583.90333","593.51882","597.57402","598.71942","603.12339","589.04185","585.7805","553.64365","549.37772","560.26392","560.74286","547.54341","534.55872","540.50511","541.174","559.4516","542.92087","537.6256","551.96651",
"가봉","USD 비율(자국화폐/US$, 평균)","Cfa Francs/US$","603.05786","604.03144","591.3277","590.97","578.48662","579.92373","584.16806","592.63278","585.06267","585.04431","594.91581","607.42639","622.17863","617.9873","616.34743","613.92203","611.74801","593.2236","584.13968","569.84524","555.57846","550.55023","557.98282","558.832","554.19511","537.69171","531.2339","531.73385","534.32793","555.32033","561.68946","561.33177","567.97945","562.63306","571.18993","577.07827","576.19894","574.57384","577.87713","580.36574","583.68251","586.48278","580.83217","584.71574","589.55923","596.11294","593.48847","593.57509","590.23706","590.93289","601.51949","592.90676","603.90631","601.69329","582.83505","572.21897","554.57535","556.2536","557.06741","554.11579","539.00715","538.95743","542.20733","551.26667","547.58454","540.06434","544.49411",
"가봉","명목 환율 지수","","99.27845","100.24482","101.19698","100.38057","100.86381","101.21266","101.03913","100.55723","100.95056","101.13045","100.69509","100.37231","99.75097","100.0882","99.72034","100.04901","99.95928","101.74943","102.38618","103.599","104.60309","104.66863","104.46725","104.59948","104.79607","105.51622","105.97923","106.07776","105.99287","104.7954","104.86504","106.00689","106.30594","107.4315","106.57215","105.80711","105.83007","105.48387","104.98068","104.94816","104.7323","105.33455","105.80868","105.16102","105.82542","105.29146","105.47641","105.33062","105.6139","105.26758","104.90541","107.39528","107.39731","107.56371","108.65863","109.52209","111.1775","110.70642","110.45423","110.04985","110.94753","110.56893","110.11367","109.6803","110.17368","110.47759","",
"가봉","CPI 기반 실질 환율 지수","","94.28347","94.53346","96.34527","95.41723","95.53946","95.74347","95.49841","95.09103","95.88951","96.15193","97.11142","96.34697","95.35605","95.48082","95.26195","95.42405","95.70799","97.13479","97.63085","98.88524","99.78678","99.93833","99.1007","98.89241","99.01232","100.30883","101.9507","102.34659","102.78679","101.94425","102.62052","103.85364","104.14734","104.83248","104.64477","104.21717","104.13989","104.13675","103.22321","103.19163","102.41263","103.25773","103.78304","102.72654","103.09604","102.43459","102.27563","101.84331","102.44018","101.91409","101.36472","103.91769","103.95413","104.54033","105.36374","106.55267","108.11623","107.91281","105.34257","107.12146","107.79198","107.01568","106.45015","105.67443","105.89326","105.93885","",
"감비아","SDR 비율(자국화폐/SDR, 기말)","Dalasis/SDR","55.11051","57.04212","57.8909","59.19861","60.23652","60.45004","60.52798","61.12761","63.26131","64.2493","64.90063","58.61792","59.00272","60.46787","61.77812","61.58735","64.50666","65.47837","65.52044","66.02342","66.20317","66.82062","66.65282","67.13467","67.82105","69.05069","68.42582","68.79927","68.20731","67.13511","66.71374","67.16671","68.0234","69.02306","68.6502","68.20684","68.81637","69.04038","69.06","68.60735","68.29022","68.19215","69.23253","68.68835","68.44432","69.21505","70.18338","69.8669","70.66239","70.5963","69.55669","69.74119","69.86414","70.91965","71.16473","73.42302","73.3436","72.98273","73.27822","74.05024","74.37546","","","","","","",
"감비아","USD 비율(자국화폐/US$, 기말)","Dalasis/US$","39.77","41.32","41.91","42.02","42.5","43.09","43.27","43.87","45.37","46.03","47.24","43.3","43.89","44.5","45.63","45.39","47.05","47.3","47.09","46.9","46.84","47.28","47.45034","47.43098","47.62265","47.38838","47.32446","47.32165","47.43","47.39","47.43","47.81","48.54","49.47","49.67","49.31","49.48","49.29","49.4","49.42","49.28","49.5","49.8","49.94","50.02","50.77","50.88","50.89","51.1","51.27","50.65","51.1","51.13","51.69","51.73","51.96","51.69","51.85","51.91","51.78","51.64","","","","","","",
"감비아","USD 비율(자국화폐/US$, 평균)","Dalasis/US$","39.54845","40.18856","41.67014","41.78288","42.24138","42.64205","43.14765","43.74086","44.75021","45.80636","46.60332","44.07664","43.82028","44.10439","44.99194","45.83444","46.59409","47.22848","47.08459","46.99819","47.00626","47.19038","47.3619","47.28314","47.6291","47.52522","47.31494","47.38239","47.32096","47.3685","47.38164","47.93778","48.21026","49.07628","49.43524","49.51569","49.35248","49.48372","49.49835","49.5873","49.54171","49.49802","49.72375","49.94258","50.16578","50.27822","50.82723","51.07948","51.1234","51.12851","50.9337","50.94078","51.13537","51.4512","51.59738","51.81171","51.83803","51.80628","51.84907","51.80995","51.71795","","","","","","",
"감비아","명목 환율 지수","","66.02435","67.01488","66.5201","79.71109","77.81508","77.33929","77.0504","77.23607","75.01444","73.40762","73.21597","78.8377","80.48672","79.83639","77.71924","76.28686","74.63587","72.5664","72.16279","71.36504","70.36294","69.4398","69.92602","70.21189","69.27922","67.86241","67.58615","67.61933","67.89383","69.63271","70.37531","70.20449","70.77667","69.47743","69.45029","69.57914","69.7626","69.093","69.04004","68.96885","69.29675","70.02041","69.41958","69.1832","69.87331","70.01841","68.95164","68.38014","68.00347","67.84664","68.9681","69.7984","70.7495","70.15097","68.62952","67.71108","66.49765","66.51263","66.39203","65.84321","64.82762","64.52035","64.53267","65.23827","65.16696","64.40483","",
"감비아","CPI 기반 실질 환율 지수","","75.865","77.40948","77.09471","92.65179","90.80006","90.58172","90.52135","91.27157","89.16233","87.6275","87.70309","95.14455","97.39557","97.46334","95.31449","93.74945","92.07428","89.72719","89.69531","88.91379","87.87118","86.8867","87.77986","88.20773","87.37478","85.94195","85.80583","86.2509","87.03489","89.28567","90.51984","90.62165","91.56534","90.00314","90.19425","90.67724","91.42245","90.90475","91.10021","91.07438","92.58285","93.98019","93.54551","93.64432","94.86504","95.54216","94.19218","93.60101","93.28511","92.80191","95.221","96.45634","97.239","96.834","94.39601","93.06537","92.06598","92.32722","92.70902","92.60534","91.17429","92.04957","91.70958","93.28968","92.42887","91.58036","",
"가나","SDR 비율(자국화폐/SDR, 기말)","Cedis/SDR","5.25802","5.28882","5.35771","5.39634","5.37891","5.37822","5.48766","5.49953","5.49998","5.54264","5.44635","5.38865","5.64646","5.80369","6.06354","5.85792","5.74006","5.93278","6.07048","6.15792","6.21807","6.21059","6.14761","6.24511","6.28855","6.44631","6.38894","6.4034","6.33869","6.26528","6.36193","6.59487","6.6203","6.66595","6.62025","6.64778","6.70362","6.93429","7.2348","7.05703","7.05088","7.16514","7.31112","7.23057","7.22675","7.24747","7.36208","7.58582","7.65214","7.52504","7.27139","7.42764","7.65322","7.71116","7.79662","8.02368","8.06623","8.02697","8.06046","8.17141","8.29623","8.29959","8.25768","8.1189","8.23137","8.30294","",
"가나","USD 비율(자국화폐/US$, 기말)","Cedis/US$","3.7944","3.8311","3.8787","3.8304","3.7951","3.8337","3.923","3.9469","3.9445","3.9709","3.9643","3.9805","4.2002","4.2711","4.4786","4.3173","4.1867","4.2857","4.3629","4.3743","4.3994","4.3944","4.3765","4.4122","4.4157","4.424","4.4187","4.4044","4.4078","4.4226","4.523","4.6943","4.7241","4.7776","4.7899","4.806","4.82","4.9506","5.1752","5.0834","5.0881","5.2011","5.259","5.257","5.2814","5.3161","5.3372","5.5254","5.5337","5.465","5.2949","5.4423","5.601","5.6203","5.6674","5.6782","5.6848","5.7027","5.71","5.7139","5.7602","5.7604","5.7374","5.7288","5.7322","5.7473","",
"가나","USD 비율(자국화폐/US$, 평균)","Cedis/US$","3.7941","3.8076","3.8719","3.851","3.8202","3.8125","3.8824","3.9392","3.945","3.9563","3.9665","3.9715","4.0937","4.2355","4.373","4.4842","4.1964","4.2376","4.3322","4.3669","4.3873","4.4037","4.3813","4.396","4.4123","4.4209","4.4195","4.4136","4.4053","4.4139","4.4625","4.6474","4.7083","4.7393","4.7922","4.7911","4.8099","4.8947","5.0162","5.1797","5.0865","5.1083","5.2402","5.256","5.2701","5.3067","5.3235","5.3888","5.5377","5.5274","5.3194","5.3566","5.5153","5.6109","5.6427","5.6724","5.6815","5.6865","5.7029","5.712","5.7209","5.7608","5.7575","5.7275","5.7308","5.7333","",
"가나","명목 환율 지수","","43.25431","43.42094","42.60365","42.53969","42.32709","42.67656","42.24735","42.17454","41.81756","41.75976","42.15071","42.84713","42.1668","40.61999","39.05684","38.06003","40.55454","39.77086","38.55548","37.88856","37.22046","36.73968","37.30548","37.26949","36.86608","35.94294","35.62718","35.73811","35.91604","36.65429","36.6915","35.78135","35.87816","35.72724","35.57953","35.59863","35.36097","34.47066","33.58619","32.55804","33.24906","33.5221","32.5751","32.42819","32.91521","32.83169","32.60197","32.0748","31.11225","31.02897","32.66555","32.81496","32.41351","31.82444","31.13816","30.68888","30.25106","30.07134","29.84587","29.50402","28.98937","28.63889","28.65406","29.11719","29.10322","28.77167","",
"가나","CPI 기반 실질 환율 지수","","70.41404","72.60803","71.66016","72.51355","72.62527","73.93891","73.79303","74.06877","73.84187","74.56815","75.66493","77.61144","77.21625","74.93222","72.87977","71.58264","76.96507","75.81039","73.81715","72.89556","71.94053","70.76583","71.46899","72.28302","72.01584","66.35633","66.07998","66.31493","66.58776","68.03017","68.10027","66.47722","67.06672","67.26018","66.92443","67.33082","67.45887","66.26153","65.0172","63.06629","64.14832","64.96116","63.52942","63.39518","64.83677","65.03038","64.59131","63.8633","62.16437","62.24128","66.02071","66.72871","67.68978","67.39042","66.17603","65.57655","64.46621","64.44127","64.09858","63.70166","63.11112","62.3695","63.00812","64.11161","64.28915","63.79195","",
"기니","SDR 비율(자국화폐/SDR, 기말)","Franc/SDR","11091.03349","12182.88267","12293.69471","12634.62541","12631.15773","12547.25892","12568.29044","12540.25295","12674.31775","12653.36363","12452.23841","12488.87586","12401.87427","12650.69409","12550.95917","12483.00547","12524.30139","12405.09762","12519.70553","12670.09618","12714.85289","12698.46205","12642.17176","12745.84044","12826.26445","13118.5024","13015.25787","13077.51133","12944.65975","12750.97069","12663.37341","12657.8544","12618.10202","12564.23386","12482.74996","12516.80619","12635.0677","12741.14227","12728.14642","12641.41068","12647.3586","12579.0409","12725.99626","12623.451","12549.03785","12590.43245","12787.10229","12875.05921","12999.70117","12874.49638","12854.00909","12811.80905","12851.83091","12974.97232","13198.74468","13551.96233","13660.88384","13706.02906","13763.48822","14068.3313","14388.28442","14494.70376","14542.36337","14112.51153","14162.21803","14084.04596","",
"기니","USD 비율(자국화폐/US$, 기말)","Franc/US$","8003.7445","8825","8899.9957","8968.234","8911.9386","8943.9371","8984.7692","8999.8762","9089.8179","9065.224","9063.7602","9225.3078","9225.3078","9310","9270.2765","9200","9135","8961.1448","8998","9000.2535","8996","8985","9000","9005","9006.3592","9003.0183","9001.5736","8995","9001.4575","9000.7827","9003","9010","9004","9005","9031.5567","9049","9084.8032","9096.2837","9104.6977","9106","9126.6628","9131","9154","9177.9053","9171","9235.2207","9270.1121","9378","9400.8249","9350","9360.0709","9387.3278","9405.5996","9456.8475","9594.2335","9590.4527","9627.7128","9737.3387","9750","9837.351","9990.0017","10060.1651","10103.9759","9957.9716","9862.3562","9748.9907","",
"기니","USD 비율(자국화폐/US$, 평균)","Franc/US$","7874.8937","8495.2442","8873.0428","8922.511","8944.9319","8951.4947","8969.8208","8978.7998","9011.2375","9059.7575","9055.9322","9176.1763","9176.17626","9259.56195","9292.34368","9279.33527","9155.67621","9097.79826","8975.98627","9019.57813","8982.00362","8994.26362","8996.61543","9002.00871","9004.66282","9000.27051","9001.31297","9002.2992","9000.12125","8998.25266","8999.81262","9010.41261","9004.96112","9001.84149","9011.50284","9043.61618","9059.20668","9096.56996","9099.92413","9106.02126","9119.57516","9128.57098","9150.49678","9169.82533","9167.34749","9201.34291","9253.58454","9332.3384","9380.91344","9368.34148","9354.37677","9378.55078","9398.40729","9422.21642","9523.5238","9580.60816","9603.7001","9694.60312","9745.64927","9774.68684","9936.32217","10037.42453","10085.52695","10025.96786","9913.32065","9798.29661","",
"기니비사우","SDR 비율(자국화폐/SDR, 기말)","Cfa Francs/SDR","834.92208","829.25496","832.18501","811.70417","815.31835","825.02072","826.50109","822.45817","821.6211","820.351","823.30158","834.98824","836.56563","828.76162","838.063","832.50792","822.81115","809.24589","799.76378","787.43301","784.0362","785.24583","791.72835","783.57114","778.93006","767.28734","776.51848","774.02208","780.94814","794.30921","791.43178","785.21859","788.98858","790.62246","801.03841","798.78189","796.76809","799.78879","803.26907","810.53204","810.30359","810.38378","801.33478","809.0886","813.31244","821.26013","811.20736","820.03604","807.43646","817.24662","820.63715","817.13125","824.10906","808.17647","805.85564","782.33616","779.51902","788.61318","791.56695","783.03824","769.90806","778.76072","778.89625","792.85897","779.62747","776.69001","787.33808",
"기니비사우","USD 비율(자국화폐/US$, 기말)","Cfa Francs/US$","602.51401","600.69322","602.45867","576.15898","575.2495","588.09127","590.84579","590.26096","589.2535","587.72243","599.2664","616.79079","622.29105","609.90888","619.00255","613.56","600.14364","584.57981","574.79583","559.35619","554.72051","555.61325","563.63379","553.59693","546.94989","526.57702","537.05338","532.38942","543.05572","560.69493","562.66684","558.92723","563.00489","566.65256","579.56971","577.47777","572.88821","570.99321","574.59443","583.85136","584.73614","588.24948","576.41213","588.24948","594.3793","602.40334","588.09127","597.30195","583.90333","593.51882","597.57402","598.71942","603.12339","589.04185","585.7805","553.64365","549.37772","560.26392","560.74286","547.54341","534.55872","540.50511","541.174","559.4516","542.92087","537.6256","551.96651",
"기니비사우","USD 비율(자국화폐/US$, 평균)","Cfa Francs/US$","603.05786","604.03144","591.3277","590.97","578.48662","579.92373","584.16806","592.63278","585.06267","585.04431","594.91581","607.42639","622.17863","617.9873","616.34743","613.92203","611.74801","593.2236","584.13968","569.84524","555.57846","550.55023","557.98282","558.832","554.19511","537.69171","531.2339","531.73385","534.32793","555.32033","561.68946","561.33177","567.97945","562.63306","571.18993","577.07827","576.19894","574.57384","577.87713","580.36574","583.68251","586.48278","580.83217","584.71574","589.55923","596.11294","593.48847","593.57509","590.23706","590.93289","601.51949","592.90676","603.90631","601.69329","582.83505","572.21897","554.57535","556.2536","557.06741","554.11579","539.00715","538.95743","542.20733","551.26667","547.58454","540.06434","544.49411",
"케냐","SDR 비율(자국화폐/SDR, 기말)","Shillings/SDR","141.7741","141.19719","140.4797","142.75571","143.34875","141.45226","141.42313","141.27486","141.33054","141.34009","139.39073","137.92132","137.78056","141.26382","139.91127","139.75539","141.52011","143.1126","144.30313","146.28074","145.78172","145.91886","145.65811","146.14664","147.01575","149.14703","146.92621","146.6182","144.32556","143.76335","142.13416","141.06038","141.04352","140.85832","140.7657","141.84208","141.64671","141.31638","139.91795","139.86626","140.48867","139.62936","142.21628","143.33187","141.69151","141.62781","142.36119","141.14304","140.13066","138.50067","138.67716","142.88435","146.60329","146.72853","146.54233","152.19782","153.53887","152.71769","153.61298","157.38683","157.23665","158.69584","158.032","155.20089","154.86278","155.43343","",
"케냐","USD 비율(자국화폐/US$, 기말)","Shillings/US$","102.31","102.28","101.7","101.33","101.14","100.83","101.1","101.39","101.36","101.26","101.46","101.88","102.49","103.96","103.34","103","103.22222","103.38111","103.71167","103.91111","103.14333","103.24722","103.69444","103.25333","103.23167","102.35722","101.61667","100.84722","100.36111","101.48111","101.05","100.40833","100.64556","100.95556","101.84722","102.54444","101.84611","100.89","100.08611","100.75","101.38028","101.35556","102.2983","104.20972","103.55","103.88556","103.20588","102.80647","101.33647","100.585","100.98235","104.69265","107.29147","106.94353","106.52235","107.70735","108.20882","108.49706","108.81882","110.05353","109.17176","110.14412","109.8","109.51176","107.84412","107.59118","",
"케냐","USD 비율(자국화폐/US$, 평균)","Shillings/US$","102.19","102.31","101.93","101.49","101.23","100.73","101.15","101.33","101.41","101.27","101.32","101.75","102.13","103.75","103.64","102.85","103.3254","103.2618","103.4907","103.8771","103.5557","103.12","103.38813","103.57122","103.09531","102.91799","101.40019","101.18074","100.61098","100.66289","101.00325","100.67215","100.61278","100.83386","101.07563","102.35662","102.29181","101.58444","100.23369","100.36167","101.06567","101.15067","101.68886","103.15716","103.29792","103.80019","103.66674","102.38751","101.50107","101.0911","100.79483","103.74018","106.41173","106.6757","106.40333","107.26664","108.13847","108.40786","108.63818","109.24779","110.59355","109.83009","109.68272","109.72972","107.94515","107.42891","",
"레소토","SDR 비율(자국화폐/SDR, 기말)","Maloti/SDR","21.54118","22.19266","22.1853","20.75487","20.08066","22.14879","20.66813","19.71752","20.26663","19.3845","19.02101","18.95511","18.39644","18.27828","17.63425","18.0102","18.15564","18.17592","18.17493","18.32819","18.47568","19.07282","19.81221","19.28363","17.5386","17.26449","16.99045","17.25455","17.87721","17.81985","19.37006","18.38326","20.62506","19.78989","20.43565","19.03656","19.99493","18.59741","19.51254","20.11138","19.80969","20.22303","19.69972","19.58107","20.85622","20.73444","20.91164","20.11561","19.39488","20.52483","21.35007","24.41753","24.67864","23.99645","23.84845","23.66889","23.70663","23.70955","22.952","21.8471","21.15171","21.62515","21.53164","20.9709","20.66487","19.89308","20.387",
"레소토","USD 비율(자국화폐/US$, 기말)","Maloti/US$","15.545","16.07585","16.061","14.7321","14.16795","15.7881","14.77515","14.15085","14.5349","13.8876","13.84505","14.0018","13.68445","13.4515","13.02485","13.27355","13.2424","13.12985","13.06245","13.0195","13.0719","13.49528","14.10437","13.62398","12.31527","11.84834","11.75088","11.86806","12.43146","12.57885","13.77111","13.08541","14.71759","14.18375","14.78566","13.76245","14.37666","13.27725","13.95771","14.48685","14.29519","14.6797","14.17031","14.23646","15.242","15.20894","15.16006","14.65191","14.02554","14.906","15.54676","17.89094","18.06104","17.48989","17.33556","16.75","16.7076","16.84426","16.25911","15.27669","14.68595","15.00911","14.96009","14.79734","14.3907","13.77001","14.29239",
