year,week,rain,wind,temperature,CTRY_1
2016,40,9.348543689320389,1.8349514563106797,26.72718446601942,태국
2016,41,10.27674418604651,1.441860465116279,26.695348837209302,태국
2016,42,10.67222222222222,2.1666666666666665,26.45000000000001,태국
2016,43,11.319459459459457,1.1837837837837837,25.827027027027043,태국
2016,44,14.306542056074768,1.8037383177570094,25.97102803738318,태국
2016,45,9.720895522388057,1.4701492537313432,26.00895522388058,태국
2016,47,8.684285714285714,1.1714285714285715,26.377142857142864,태국
2016,48,32.95918367346939,2.061224489795918,25.542857142857137,태국
2016,50,3.0951612903225802,3.0483870967741935,24.408064516129034,태국
2016,1,3.4833333333333334,1.0833333333333333,26.086111111111112,태국
2016,2,6.616129032258065,1.3709677419354838,26.364516129032253,태국
2016,9,1.3142857142857143,1.8571428571428572,26.8,태국
2016,10,5.1692307692307695,3.3076923076923075,26.907692307692308,태국
2016,13,23.66060606060606,2.6363636363636362,26.742424242424242,태국
2016,15,0.0,1.5,29.05,태국
2016,12,4.8,0.75,28.775000000000002,태국
2016,46,11.193103448275863,1.293103448275862,26.610344827586207,태국
2016,5,9.344117647058823,2.9705882352941178,26.502941176470586,태국
