,날짜,종가
741,2018-08-08,4.294794708812919e-05
742,2018-08-07,4.291292966570828e-05
743,2018-08-06,4.2904644427759305e-05
744,2018-08-03,4.290740581824423e-05
745,2018-08-02,4.295071405562118e-05
746,2018-08-01,4.29341175965481e-05
747,2018-07-31,4.294979169351029e-05
748,2018-07-30,4.299688272600237e-05
749,2018-07-27,4.304315075863553e-05
750,2018-07-26,4.3140638481449525e-05
751,2018-07-25,4.307095940562076e-05
752,2018-07-24,4.3008902842888476e-05
753,2018-07-23,4.3057050592034446e-05
754,2018-07-20,4.337642057777392e-05
755,2018-07-19,4.338018393197987e-05
756,2018-07-18,4.3384889043146275e-05
757,2018-07-17,4.3382065853975965e-05
758,2018-07-16,4.338300687620659e-05
759,2018-07-13,4.3382065853975965e-05
760,2018-07-12,4.338771259979174e-05
761,2018-07-11,4.3395243881270614e-05
762,2018-07-10,4.3403719698778185e-05
763,2018-07-09,4.3404661660662356e-05
764,2018-07-06,4.3409372083432815e-05
765,2018-07-05,4.339995226005251e-05
766,2018-07-04,4.3404661660662356e-05
767,2018-07-03,4.3391477913737744e-05
768,2018-07-02,4.3564442701866734e-05
769,2018-06-29,4.355685258183244e-05
770,2018-06-28,4.359673024523161e-05
771,2018-06-27,4.359673024523161e-05
772,2018-06-26,4.3628113956633656e-05
773,2018-06-25,4.367289005349929e-05
774,2018-06-22,4.3682428743038115e-05
775,2018-06-21,4.37120251781265e-05
776,2018-06-20,4.373018476003061e-05
777,2018-06-19,4.3756973767694225e-05
778,2018-06-18,4.3790506218251886e-05
779,2018-06-15,4.38288920056101e-05
780,2018-06-14,4.383465567877964e-05
781,2018-06-13,4.383561643835617e-05
782,2018-06-12,4.3833694961316764e-05
783,2018-06-11,4.38298525125463e-05
784,2018-06-08,4.387311894002545e-05
785,2018-06-07,4.385580212262082e-05
786,2018-06-06,4.3848110146452686e-05
787,2018-06-05,4.380297422194967e-05
788,2018-06-04,4.3807771498663866e-05
789,2018-06-01,4.386542088871343e-05
790,2018-05-31,4.3848110146452686e-05
791,2018-05-30,4.3754101947057534e-05
792,2018-05-29,4.3787629994526544e-05
793,2018-05-28,4.383177365272086e-05
794,2018-05-25,4.391743522178305e-05
795,2018-05-24,4.390201071209061e-05
796,2018-05-23,4.390972161236498e-05
797,2018-05-22,4.3918399613518087e-05
798,2018-05-21,4.391454230068287e-05
799,2018-05-18,4.3887560071097845e-05
800,2018-05-17,4.3907793633369924e-05
801,2018-05-16,4.39126138983423e-05
802,2018-05-15,4.391647087240069e-05
803,2018-05-14,4.3922257604040845e-05
804,2018-05-11,4.391743522178305e-05
805,2018-05-10,4.391743522178305e-05
806,2018-05-09,4.390393818325504e-05
807,2018-05-08,4.39126138983423e-05
808,2018-05-07,4.392032852405736e-05
809,2018-05-04,4.392032852405736e-05
810,2018-05-03,4.393190554640308e-05
811,2018-05-02,4.393480075567857e-05
812,2018-05-01,4.3929975618863535e-05
813,2018-04-30,4.3929975618863535e-05
814,2018-04-27,4.3929975618863535e-05
815,2018-04-26,4.392322220758115e-05
816,2018-04-25,4.391936404760859e-05
817,2018-04-24,4.391936404760859e-05
818,2018-04-23,4.391454230068287e-05
819,2018-04-20,4.3913578078341826e-05
820,2018-04-19,4.3900083410158476e-05
821,2018-04-18,4.390972161236498e-05
822,2018-04-17,4.39126138983423e-05
823,2018-04-16,4.3902974426517395e-05
824,2018-04-13,4.388563403769776e-05
825,2018-04-12,4.3881782478004255e-05
826,2018-04-11,4.387793159430464e-05
827,2018-04-10,4.387408138642097e-05
828,2018-04-09,4.387408138642097e-05
829,2018-04-06,4.385484047801776e-05
830,2018-04-05,4.383273428596476e-05
831,2018-04-04,4.38298525125463e-05
832,2018-04-03,4.3840420868040336e-05
833,2018-04-02,4.387408138642097e-05
834,2018-03-30,4.3871194173905417e-05
835,2018-03-29,4.384138188035687e-05
836,2018-03-28,4.382312984793374e-05
837,2018-03-27,4.38298525125463e-05
838,2018-03-26,4.3838498969795274e-05
839,2018-03-23,4.385387887558655e-05
840,2018-03-22,4.386926957666155e-05
841,2018-03-21,4.390972161236498e-05
842,2018-03-20,4.390875760170366e-05
843,2018-03-19,4.392322220758115e-05
844,2018-03-16,4.3928045860879876e-05
845,2018-03-15,4.3922257604040845e-05
846,2018-03-14,4.392418685349087e-05
847,2018-03-13,4.393190554640308e-05
848,2018-03-12,4.3939626952567174e-05
849,2018-03-09,4.393480075567857e-05
850,2018-03-08,4.3942523179680975e-05
851,2018-03-07,4.3937696346580546e-05
852,2018-03-06,4.3918399613518087e-05
853,2018-03-05,4.392418685349087e-05
854,2018-03-02,4.393480075567857e-05
855,2018-03-01,4.3955077910375595e-05
856,2018-02-28,4.3942523179680975e-05
857,2018-02-27,4.3955077910375595e-05
858,2018-02-26,4.397150646381145e-05
859,2018-02-23,4.3974406895187e-05
860,2018-02-22,4.400924194080757e-05
861,2018-02-21,4.4018928139099815e-05
862,2018-02-20,4.406256884776383e-05
863,2018-02-19,4.403831333259936e-05
864,2018-02-16,4.403831333259936e-05
865,2018-02-15,4.403831333259936e-05
866,2018-02-14,4.403831333259936e-05
867,2018-02-13,4.402861860209136e-05
